"","year","sex","ethnicity","drug","response"
"591",2005,"Male",NA,"Cocaine","Yes"
"592",2005,"Male",NA,"Cocaine","Yes"
"593",2005,"Male",NA,"Cocaine","Yes"
"594",2005,"Female",NA,"Cocaine","Yes"
"595",2005,"Male",NA,"Cocaine","Yes"
"596",2005,"Male",NA,"Cocaine","Yes"
"597",2005,"Female",NA,"Cocaine","Yes"
"598",2005,"Female",NA,"Cocaine","Yes"
"599",2005,"Male",NA,"Cocaine","Yes"
"600",2005,"Female",NA,"Cocaine","Yes"
"601",2005,"Male",NA,"Cocaine","Yes"
"602",2005,"Male",NA,"Cocaine","Yes"
"603",2005,"Male",NA,"Cocaine","Yes"
"604",2005,"Female",NA,"Cocaine","Yes"
"605",2005,"Female",NA,"Cocaine","Yes"
"606",2005,"Male",NA,"Cocaine","Yes"
"607",2005,"Female",NA,"Cocaine","Yes"
"608",2005,"Female",NA,"Cocaine","Yes"
"609",2005,"Female",NA,"Cocaine","Yes"
"610",2005,"Female",NA,"Cocaine","Yes"
"611",2005,"Female",NA,"Cocaine","Yes"
"612",2005,"Male",NA,"Cocaine","Yes"
"613",2005,"Female",NA,"Cocaine","Yes"
"614",2005,"Male",NA,"Cocaine","Yes"
"615",2005,"Female",NA,"Cocaine","Yes"
"616",2005,"Female",NA,"Cocaine","Yes"
"617",2005,"Female",NA,"Cocaine","Yes"
"618",2005,"Female",NA,"Cocaine","Yes"
"619",2005,"Male",NA,"Cocaine","Yes"
"620",2005,"Male",NA,"Cocaine","Yes"
"621",2005,"Female",NA,"Cocaine","Yes"
"622",2005,"Male",NA,"Cocaine","Yes"
"623",2005,"Male",NA,"Cocaine","Yes"
"624",2005,"Male",NA,"Cocaine","Yes"
"625",2005,"Female",NA,"Cocaine","Yes"
"626",2005,"Female",NA,"Cocaine","Yes"
"627",2005,"Male",NA,"Cocaine","Yes"
"628",2005,"Female",NA,"Cocaine","Yes"
"629",2005,"Male",NA,"Cocaine","Yes"
"630",2005,"Male",NA,"Cocaine","Yes"
"631",2005,"Male",NA,"Cocaine","Yes"
"632",2005,"Female",NA,"Cocaine","Yes"
"633",2005,"Male",NA,"Cocaine","Yes"
"634",2005,"Male",NA,"Cocaine","Yes"
"635",2005,"Female",NA,"Cocaine","Yes"
"636",2005,"Female",NA,"Cocaine","Yes"
"637",2005,"Female",NA,"Cocaine","Yes"
"638",2005,"Female",NA,"Cocaine","Yes"
"639",2005,"Male",NA,"Cocaine","Yes"
"640",2005,"Female",NA,"Cocaine","Yes"
"641",2005,"Male",NA,"Cocaine","Yes"
"642",2005,"Female",NA,"Cocaine","Yes"
"643",2005,"Male",NA,"Cocaine","Yes"
"644",2005,"Female",NA,"Cocaine","Yes"
"645",2005,"Male",NA,"Cocaine","Yes"
"646",2005,"Male",NA,"Cocaine","Yes"
"647",2005,"Female",NA,"Cocaine","Yes"
"648",2005,"Female",NA,"Cocaine","Yes"
"649",2005,"Male",NA,"Cocaine","Yes"
"650",2005,"Male",NA,"Cocaine","Yes"
"651",2005,"Female",NA,"Cocaine","Yes"
"652",2005,"Female",NA,"Cocaine","Yes"
"653",2005,"Male",NA,"Cocaine","Yes"
"654",2005,"Female",NA,"Cocaine","Yes"
"655",2005,"Male",NA,"Cocaine","Yes"
"656",2005,"Male",NA,"Cocaine","Yes"
"657",2005,"Male",NA,"Cocaine","Yes"
"658",2005,"Male",NA,"Cocaine","Yes"
"659",2005,"Male",NA,"Cocaine","Yes"
"660",2005,"Male",NA,"Cocaine","Yes"
"661",2005,"Male",NA,"Cocaine","Yes"
"662",2005,"Male",NA,"Cocaine","Yes"
"663",2005,"Female",NA,"Cocaine","Yes"
"664",2005,"Female",NA,"Cocaine","Yes"
"665",2005,"Female",NA,"Cocaine","Yes"
"666",2005,"Female",NA,"Cocaine","Yes"
"667",2005,"Male",NA,"Cocaine","Yes"
"668",2005,"Female",NA,"Cocaine","Yes"
"669",2005,"Female",NA,"Cocaine","Yes"
"670",2005,"Female",NA,"Cocaine","Yes"
"671",2005,"Male",NA,"Cocaine","Yes"
"672",2005,"Male",NA,"Cocaine","Yes"
"673",2005,"Male",NA,"Cocaine","Yes"
"674",2005,"Female",NA,"Cocaine","Yes"
"675",2005,"Male",NA,"Cocaine","Yes"
"676",2005,"Male",NA,"Cocaine","Yes"
"677",2005,"Female",NA,"Cocaine","Yes"
"678",2005,"Male",NA,"Cocaine","Yes"
"679",2005,"Female",NA,"Cocaine","Yes"
"680",2005,"Female",NA,"Cocaine","Yes"
"681",2005,"Female",NA,"Cocaine","Yes"
"682",2005,"Male",NA,"Cocaine","Yes"
"683",2005,"Female",NA,"Cocaine","Yes"
"684",2005,"Female",NA,"Cocaine","Yes"
"685",2005,"Female",NA,"Cocaine","Yes"
"686",2005,"Male",NA,"Cocaine","Yes"
"687",2005,"Male",NA,"Cocaine","Yes"
"688",2005,"Female",NA,"Cocaine","Yes"
"689",2005,"Female",NA,"Cocaine","Yes"
"690",2005,"Male",NA,"Cocaine","Yes"
"691",2005,"Male",NA,"Cocaine","Yes"
"692",2005,"Male",NA,"Cocaine","Yes"
"693",2005,"Male",NA,"Cocaine","Yes"
"694",2005,"Female",NA,"Cocaine","Yes"
"695",2005,"Male",NA,"Cocaine","Yes"
"696",2005,"Female",NA,"Cocaine","Yes"
"697",2005,"Male",NA,"Cocaine","Yes"
"698",2005,"Male",NA,"Cocaine","Yes"
"699",2005,"Male",NA,"Cocaine","Yes"
"700",2005,"Male",NA,"Cocaine","Yes"
"701",2005,"Male",NA,"Cocaine","Yes"
"702",2005,"Male",NA,"Cocaine","Yes"
"703",2005,"Male",NA,"Cocaine","Yes"
"704",2005,"Male",NA,"Cocaine","Yes"
"705",2005,"Female",NA,"Cocaine","Yes"
"706",2005,"Female",NA,"Cocaine","Yes"
"707",2005,"Female",NA,"Cocaine","Yes"
"708",2005,"Male",NA,"Cocaine","Yes"
"709",2005,"Male",NA,"Cocaine","Yes"
"710",2005,"Male",NA,"Cocaine","Yes"
"711",2005,"Male",NA,"Cocaine","Yes"
"712",2005,"Male",NA,"Cocaine","Yes"
"713",2005,"Female",NA,"Cocaine","Yes"
"714",2005,"Male",NA,"Cocaine","Yes"
"715",2005,"Female",NA,"Cocaine","Yes"
"716",2005,"Male",NA,"Cocaine","Yes"
"717",2005,"Male",NA,"Cocaine","Yes"
"718",2005,"Male",NA,"Cocaine","Yes"
"719",2005,"Male",NA,"Cocaine","Yes"
"720",2005,"Male",NA,"Cocaine","Yes"
"721",2005,"Female",NA,"Cocaine","Yes"
"722",2005,"Male",NA,"Cocaine","Yes"
"723",2005,"Male",NA,"Cocaine","Yes"
"724",2005,"Female",NA,"Cocaine","Yes"
"725",2005,"Male",NA,"Cocaine","Yes"
"726",2005,"Female",NA,"Cocaine","Yes"
"727",2005,"Male",NA,"Cocaine","Yes"
"728",2005,"Male",NA,"Cocaine","Yes"
"729",2005,"Male",NA,"Cocaine","Yes"
"730",2005,"Male",NA,"Cocaine","Yes"
"731",2005,"Female",NA,"Cocaine","Yes"
"732",2005,"Male",NA,"Cocaine","Yes"
"733",2005,"Male",NA,"Cocaine","Yes"
"734",2005,"Female",NA,"Cocaine","Yes"
"735",2005,"Female",NA,"Cocaine","Yes"
"736",2005,"Female",NA,"Cocaine","Yes"
"737",2005,"Male",NA,"Cocaine","Yes"
"738",2005,"Male",NA,"Cocaine","Yes"
"739",2005,"Male",NA,"Cocaine","Yes"
"740",2005,"Female",NA,"Cocaine","Yes"
"741",2005,"Male",NA,"Cocaine","Yes"
"742",2005,"Female",NA,"Cocaine","Yes"
"743",2005,"Female",NA,"Cocaine","Yes"
"744",2005,"Female",NA,"Cocaine","Yes"
"745",2005,"Male",NA,"Cocaine","Yes"
"746",2005,"Female",NA,"Cocaine","Yes"
"747",2005,"Male",NA,"Cocaine","Yes"
"748",2005,"Female",NA,"Cocaine","Yes"
"749",2005,"Male",NA,"Cocaine","Yes"
"750",2005,"Female",NA,"Cocaine","Yes"
"751",2005,"Male",NA,"Cocaine","Yes"
"752",2005,"Male",NA,"Cocaine","Yes"
"753",2005,"Male",NA,"Cocaine","Yes"
"754",2005,"Male",NA,"Cocaine","Yes"
"755",2005,"Male",NA,"Cocaine","Yes"
"756",2005,"Female",NA,"Cocaine","Yes"
"757",2005,"Male",NA,"Cocaine","Yes"
"758",2005,"Male",NA,"Cocaine","Yes"
"759",2005,"Female",NA,"Cocaine","Yes"
"760",2005,"Female",NA,"Cocaine","Yes"
"761",2005,"Female",NA,"Cocaine","Yes"
"762",2005,"Male",NA,"Cocaine","Yes"
"763",2005,"Female",NA,"Cocaine","Yes"
"764",2005,"Female",NA,"Cocaine","Yes"
"765",2005,"Male",NA,"Cocaine","Yes"
"766",2005,"Female",NA,"Cocaine","Yes"
"767",2005,"Male",NA,"Cocaine","Yes"
"768",2005,"Male",NA,"Cocaine","Yes"
"769",2005,"Male",NA,"Cocaine","Yes"
"770",2005,"Female",NA,"Cocaine","Yes"
"771",2005,"Male",NA,"Cocaine","Yes"
"772",2005,"Male",NA,"Cocaine","Yes"
"773",2005,"Female",NA,"Cocaine","Yes"
"774",2005,"Male",NA,"Cocaine","Yes"
"775",2005,"Male",NA,"Cocaine","Yes"
"776",2005,"Female",NA,"Cocaine","Yes"
"777",2005,"Male",NA,"Cocaine","Yes"
"778",2005,"Male",NA,"Cocaine","Yes"
"779",2005,"Male",NA,"Cocaine","Yes"
"780",2005,"Female",NA,"Cocaine","Yes"
"781",2005,"Female",NA,"Cocaine","Yes"
"782",2005,"Female",NA,"Cocaine","Yes"
"783",2005,"Female",NA,"Cocaine","Yes"
"784",2005,"Male",NA,"Cocaine","Yes"
"785",2005,"Male",NA,"Cocaine","Yes"
"786",2005,"Male",NA,"Cocaine","Yes"
"787",2005,"Male",NA,"Cocaine","Yes"
"788",2005,"Male",NA,"Cocaine","Yes"
"789",2005,"Female",NA,"Cocaine","Yes"
"790",2005,"Female",NA,"Cocaine","Yes"
"791",2005,"Male",NA,"Cocaine","Yes"
"792",2005,"Male",NA,"Cocaine","Yes"
"793",2005,"Male",NA,"Cocaine","Yes"
"794",2005,"Male",NA,"Cocaine","Yes"
"795",2005,"Male",NA,"Cocaine","Yes"
"796",2005,"Female",NA,"Cocaine","Yes"
"797",2005,"Female",NA,"Cocaine","Yes"
"798",2005,"Female",NA,"Cocaine","Yes"
"799",2005,"Male",NA,"Cocaine","Yes"
"800",2005,"Male",NA,"Cocaine","Yes"
"801",2005,"Male",NA,"Cocaine","Yes"
"802",2005,"Male",NA,"Cocaine","Yes"
"803",2005,"Female",NA,"Cocaine","Yes"
"804",2005,"Male",NA,"Cocaine","Yes"
"805",2005,"Male",NA,"Cocaine","Yes"
"806",2005,"Female",NA,"Cocaine","Yes"
"807",2005,"Male",NA,"Cocaine","Yes"
"808",2005,"Male",NA,"Cocaine","Yes"
"809",2005,"Male",NA,"Cocaine","Yes"
"810",2005,"Male",NA,"Cocaine","Yes"
"811",2005,"Male",NA,"Cocaine","Yes"
"812",2005,"Male",NA,"Cocaine","Yes"
"813",2005,"Male",NA,"Cocaine","Yes"
"814",2005,"Female",NA,"Cocaine","Yes"
"815",2005,"Male",NA,"Cocaine","Yes"
"816",2005,"Female",NA,"Cocaine","Yes"
"817",2005,"Female",NA,"Cocaine","Yes"
"818",2005,"Male",NA,"Cocaine","Yes"
"819",2005,"Female",NA,"Cocaine","Yes"
"820",2005,"Male",NA,"Cocaine","Yes"
"821",2005,"Male",NA,"Cocaine","Yes"
"822",2005,"Male",NA,"Cocaine","Yes"
"823",2005,"Female",NA,"Cocaine","Yes"
"824",2005,"Male",NA,"Cocaine","Yes"
"825",2005,"Male",NA,"Cocaine","Yes"
"826",2005,"Male",NA,"Cocaine","Yes"
"827",2005,"Male",NA,"Cocaine","Yes"
"828",2005,"Male",NA,"Cocaine","Yes"
"829",2005,"Female",NA,"Cocaine","Yes"
"830",2005,"Male",NA,"Cocaine","Yes"
"831",2005,"Male",NA,"Cocaine","Yes"
"832",2005,"Male",NA,"Cocaine","Yes"
"833",2005,"Male",NA,"Cocaine","Yes"
"834",2005,"Male",NA,"Cocaine","Yes"
"835",2005,"Male",NA,"Cocaine","Yes"
"836",2005,"Male",NA,"Cocaine","Yes"
"837",2005,"Male",NA,"Cocaine","Yes"
"838",2005,"Male",NA,"Cocaine","Yes"
"839",2005,"Male",NA,"Cocaine","Yes"
"840",2005,"Female",NA,"Cocaine","Yes"
"841",2005,"Male",NA,"Cocaine","Yes"
"842",2005,"Male",NA,"Cocaine","Yes"
"843",2005,"Female",NA,"Cocaine","Yes"
"844",2005,"Male",NA,"Cocaine","Yes"
"845",2005,"Female",NA,"Cocaine","Yes"
"846",2005,"Male",NA,"Cocaine","Yes"
"847",2005,"Female",NA,"Cocaine","Yes"
"848",2005,"Male",NA,"Cocaine","Yes"
"849",2005,"Male",NA,"Cocaine","Yes"
"850",2005,"Female",NA,"Cocaine","Yes"
"851",2005,"Female",NA,"Cocaine","Yes"
"852",2005,"Male",NA,"Cocaine","Yes"
"853",2005,"Male",NA,"Cocaine","Yes"
"854",2005,"Female",NA,"Cocaine","Yes"
"855",2005,"Male",NA,"Cocaine","Yes"
"856",2005,"Male",NA,"Cocaine","Yes"
"857",2005,"Male",NA,"Cocaine","Yes"
"858",2005,"Male",NA,"Cocaine","Yes"
"859",2005,"Male",NA,"Cocaine","Yes"
"860",2005,"Male",NA,"Cocaine","Yes"
"861",2005,"Female",NA,"Cocaine","Yes"
"862",2005,"Female",NA,"Cocaine","Yes"
"863",2005,"Female",NA,"Cocaine","Yes"
"864",2005,"Female",NA,"Cocaine","Yes"
"865",2005,"Female",NA,"Cocaine","Yes"
"866",2005,"Female",NA,"Cocaine","Yes"
"867",2005,"Male",NA,"Cocaine","Yes"
"868",2005,"Male",NA,"Cocaine","Yes"
"869",2005,"Male",NA,"Cocaine","Yes"
"870",2005,"Male",NA,"Cocaine","Yes"
"871",2005,"Female",NA,"Cocaine","Yes"
"872",2005,"Male",NA,"Cocaine","Yes"
"873",2005,"Male",NA,"Cocaine","Yes"
"874",2005,"Female",NA,"Cocaine","Yes"
"875",2005,"Female",NA,"Cocaine","Yes"
"876",2005,"Male",NA,"Cocaine","Yes"
"877",2005,"Male",NA,"Cocaine","Yes"
"878",2005,"Female",NA,"Cocaine","Yes"
"879",2005,"Male",NA,"Cocaine","Yes"
"880",2005,"Male",NA,"Cocaine","Yes"
"881",2005,"Male",NA,"Cocaine","Yes"
"882",2005,"Female",NA,"Cocaine","Yes"
"883",2005,"Male",NA,"Cocaine","Yes"
"884",2005,"Female",NA,"Cocaine","Yes"
"885",2005,"Female",NA,"Cocaine","Yes"
"886",2005,"Male",NA,"Cocaine","Yes"
"887",2005,"Male",NA,"Cocaine","Yes"
"888",2005,"Male",NA,"Cocaine","Yes"
"889",2005,"Male",NA,"Cocaine","Yes"
"890",2005,"Male",NA,"Cocaine","Yes"
"891",2005,"Female",NA,"Cocaine","Yes"
"892",2005,"Female",NA,"Cocaine","Yes"
"893",2005,"Male",NA,"Cocaine","Yes"
"894",2005,"Female",NA,"Cocaine","Yes"
"895",2005,"Male",NA,"Cocaine","Yes"
"896",2005,"Male",NA,"Cocaine","Yes"
"897",2005,"Male",NA,"Cocaine","Yes"
"898",2005,"Female",NA,"Cocaine","Yes"
"899",2005,"Male",NA,"Cocaine","Yes"
"900",2005,"Female",NA,"Cocaine","Yes"
"901",2005,"Female",NA,"Cocaine","Yes"
"902",2005,"Male",NA,"Cocaine","Yes"
"903",2005,"Male",NA,"Cocaine","Yes"
"904",2005,"Male",NA,"Cocaine","Yes"
"905",2005,"Male",NA,"Cocaine","Yes"
"906",2005,"Male",NA,"Cocaine","Yes"
"907",2005,"Male",NA,"Cocaine","Yes"
"908",2005,"Female",NA,"Cocaine","Yes"
"909",2005,"Male",NA,"Cocaine","Yes"
"910",2005,"Male",NA,"Cocaine","Yes"
"911",2005,"Female",NA,"Cocaine","Yes"
"912",2005,"Female",NA,"Cocaine","Yes"
"913",2005,"Male",NA,"Cocaine","Yes"
"914",2005,"Female",NA,"Cocaine","Yes"
"915",2005,"Female",NA,"Cocaine","Yes"
"916",2005,"Female",NA,"Cocaine","Yes"
"917",2005,"Male",NA,"Cocaine","Yes"
"918",2005,"Male",NA,"Cocaine","Yes"
"919",2005,"Male",NA,"Cocaine","Yes"
"920",2005,"Male",NA,"Cocaine","Yes"
"921",2005,"Male",NA,"Cocaine","Yes"
"922",2005,"Male",NA,"Cocaine","Yes"
"923",2005,"Male",NA,"Cocaine","Yes"
"924",2005,"Female",NA,"Cocaine","Yes"
"925",2005,"Female",NA,"Cocaine","Yes"
"926",2005,"Female",NA,"Cocaine","Yes"
"927",2005,"Female",NA,"Cocaine","Yes"
"928",2005,"Male",NA,"Cocaine","Yes"
"929",2005,"Male",NA,"Cocaine","Yes"
"930",2005,"Male",NA,"Cocaine","Yes"
"931",2005,"Female",NA,"Cocaine","Yes"
"932",2005,"Male",NA,"Cocaine","Yes"
"933",2005,"Male",NA,"Cocaine","Yes"
"934",2005,"Male",NA,"Cocaine","Yes"
"935",2005,"Female",NA,"Cocaine","Yes"
"936",2005,"Male",NA,"Cocaine","Yes"
"937",2005,"Male",NA,"Cocaine","Yes"
"938",2005,"Male",NA,"Cocaine","Yes"
"939",2005,"Female",NA,"Cocaine","Yes"
"940",2005,"Male",NA,"Cocaine","Yes"
"941",2005,"Male",NA,"Cocaine","Yes"
"942",2005,"Female",NA,"Cocaine","Yes"
"943",2005,"Male",NA,"Cocaine","Yes"
"944",2005,"Female",NA,"Cocaine","Yes"
"945",2005,"Male",NA,"Cocaine","Yes"
"946",2005,"Female",NA,"Cocaine","Yes"
"947",2005,"Male",NA,"Cocaine","Yes"
"948",2005,"Female",NA,"Cocaine","Yes"
"949",2005,"Male",NA,"Cocaine","Yes"
"950",2005,"Female",NA,"Cocaine","Yes"
"951",2005,"Female",NA,"Cocaine","Yes"
"952",2005,"Male",NA,"Cocaine","Yes"
"953",2005,"Female",NA,"Cocaine","Yes"
"954",2005,"Male",NA,"Cocaine","Yes"
"955",2005,"Female",NA,"Cocaine","Yes"
"956",2005,"Female",NA,"Cocaine","Yes"
"957",2005,"Male",NA,"Cocaine","Yes"
"958",2005,"Female",NA,"Cocaine","Yes"
"959",2005,"Male",NA,"Cocaine","Yes"
"960",2005,"Male",NA,"Cocaine","Yes"
"961",2005,"Male",NA,"Cocaine","Yes"
"962",2005,"Male",NA,"Cocaine","Yes"
"963",2005,"Male",NA,"Cocaine","Yes"
"964",2005,"Female",NA,"Cocaine","Yes"
"965",2005,"Male",NA,"Cocaine","Yes"
"966",2005,"Male",NA,"Cocaine","Yes"
"967",2005,"Female",NA,"Cocaine","Yes"
"968",2005,"Male",NA,"Cocaine","Yes"
"969",2005,"Male",NA,"Cocaine","Yes"
"970",2005,"Male",NA,"Cocaine","Yes"
"971",2005,"Female",NA,"Cocaine","Yes"
"972",2005,"Male",NA,"Cocaine","Yes"
"973",2005,"Female",NA,"Cocaine","Yes"
"974",2005,"Female",NA,"Cocaine","Yes"
"975",2005,"Female",NA,"Cocaine","Yes"
"976",2005,"Male",NA,"Cocaine","Yes"
"977",2005,"Male",NA,"Cocaine","Yes"
"978",2005,"Male",NA,"Cocaine","Yes"
"979",2005,"Male",NA,"Cocaine","Yes"
"980",2005,"Male",NA,"Cocaine","Yes"
"981",2005,"Male",NA,"Cocaine","Yes"
"982",2005,"Female",NA,"Cocaine","Yes"
"983",2005,"Female",NA,"Cocaine","Yes"
"984",2005,"Female",NA,"Cocaine","Yes"
"985",2005,"Male",NA,"Cocaine","Yes"
"986",2005,"Male",NA,"Cocaine","Yes"
"987",2005,"Male",NA,"Cocaine","Yes"
"988",2005,"Female",NA,"Cocaine","Yes"
"989",2005,"Male",NA,"Cocaine","Yes"
"990",2005,"Male",NA,"Cocaine","Yes"
"991",2005,"Male",NA,"Cocaine","Yes"
"992",2005,"Male",NA,"Cocaine","Yes"
"993",2005,"Male",NA,"Cocaine","Yes"
"994",2005,"Female",NA,"Cocaine","Yes"
"995",2005,"Male",NA,"Cocaine","Yes"
"996",2005,"Male",NA,"Cocaine","Yes"
"997",2005,"Female",NA,"Cocaine","Yes"
"998",2005,"Female",NA,"Cocaine","Yes"
"999",2005,"Male",NA,"Cocaine","Yes"
"1000",2005,"Male",NA,"Cocaine","Yes"
"1001",2005,"Female",NA,"Cocaine","Yes"
"1002",2005,"Male",NA,"Cocaine","Yes"
"1003",2005,"Male",NA,"Cocaine","Yes"
"1004",2005,"Female",NA,"Cocaine","Yes"
"1005",2005,"Male",NA,"Cocaine","Yes"
"1006",2005,"Female",NA,"Cocaine","Yes"
"1007",2005,"Male",NA,"Cocaine","Yes"
"1008",2005,"Female",NA,"Cocaine","Yes"
"1009",2005,"Male",NA,"Cocaine","Yes"
"1010",2005,"Female",NA,"Cocaine","Yes"
"1011",2005,"Male",NA,"Cocaine","Yes"
"1012",2005,"Male",NA,"Cocaine","Yes"
"1013",2005,"Male",NA,"Cocaine","Yes"
"1014",2005,"Male",NA,"Cocaine","Yes"
"1015",2005,"Male",NA,"Cocaine","Yes"
"1016",2005,"Female",NA,"Cocaine","Yes"
"1017",2005,"Male",NA,"Cocaine","Yes"
"1018",2005,"Male",NA,"Cocaine","Yes"
"1019",2005,"Female",NA,"Cocaine","Yes"
"1020",2005,"Male",NA,"Cocaine","Yes"
"1021",2005,"Male",NA,"Cocaine","Yes"
"1022",2005,"Female",NA,"Cocaine","Yes"
"1023",2005,"Male",NA,"Cocaine","Yes"
"1024",2005,"Female",NA,"Cocaine","Yes"
"1025",2005,"Male",NA,"Cocaine","Yes"
"1026",2005,"Male",NA,"Cocaine","Yes"
"1027",2005,"Female",NA,"Cocaine","Yes"
"1028",2005,"Male",NA,"Cocaine","Yes"
"1029",2005,"Male",NA,"Cocaine","Yes"
"1030",2005,"Male",NA,"Cocaine","Yes"
"1031",2005,"Male",NA,"Cocaine","Yes"
"1032",2005,"Male",NA,"Cocaine","Yes"
"1033",2005,"Female",NA,"Cocaine","Yes"
"1034",2005,"Male",NA,"Cocaine","Yes"
"1035",2005,"Male",NA,"Cocaine","Yes"
"1036",2005,"Female",NA,"Cocaine","Yes"
"1037",2005,"Male",NA,"Cocaine","Yes"
"1038",2005,"Male",NA,"Cocaine","Yes"
"1039",2005,"Male",NA,"Cocaine","Yes"
"1040",2005,"Female",NA,"Cocaine","Yes"
"1041",2005,"Male",NA,"Cocaine","Yes"
"1042",2005,"Male",NA,"Cocaine","Yes"
"1043",2005,"Female",NA,"Cocaine","Yes"
"1044",2005,"Female",NA,"Cocaine","Yes"
"1045",2005,"Male",NA,"Cocaine","Yes"
"1046",2005,"Female",NA,"Cocaine","Yes"
"1047",2005,"Female",NA,"Cocaine","Yes"
"1048",2005,"Male",NA,"Cocaine","Yes"
"1049",2005,"Female",NA,"Cocaine","Yes"
"1050",2005,"Female",NA,"Cocaine","Yes"
"1051",2005,"Female",NA,"Cocaine","Yes"
"1052",2005,"Female",NA,"Cocaine","Yes"
"1053",2005,"Female",NA,"Cocaine","Yes"
"1054",2005,"Female",NA,"Cocaine","Yes"
"1055",2005,"Male",NA,"Cocaine","Yes"
"1056",2005,"Female",NA,"Cocaine","Yes"
"1057",2005,"Male",NA,"Cocaine","Yes"
"1058",2005,"Male",NA,"Cocaine","Yes"
"1059",2005,"Female",NA,"Cocaine","Yes"
"1060",2005,"Male",NA,"Cocaine","Yes"
"1061",2005,"Male",NA,"Cocaine","Yes"
"1062",2005,"Male",NA,"Cocaine","Yes"
"1063",2005,"Female",NA,"Cocaine","Yes"
"1064",2005,"Female",NA,"Cocaine","Yes"
"1065",2005,"Male",NA,"Cocaine","Yes"
"1066",2005,"Female",NA,"Cocaine","Yes"
"1067",2005,"Female",NA,"Cocaine","Yes"
"1068",2005,"Female",NA,"Cocaine","Yes"
"1069",2005,"Female",NA,"Cocaine","Yes"
"1070",2005,"Male",NA,"Cocaine","Yes"
"1071",2005,"Male",NA,"Cocaine","Yes"
"1072",2005,"Female",NA,"Cocaine","Yes"
"1073",2005,"Male",NA,"Cocaine","Yes"
"1074",2005,"Male",NA,"Cocaine","Yes"
"1075",2005,"Female",NA,"Cocaine","Yes"
"1076",2005,"Male",NA,"Cocaine","Yes"
"1077",2005,"Male",NA,"Cocaine","Yes"
"1078",2005,"Male",NA,"Cocaine","Yes"
"1079",2005,"Female",NA,"Cocaine","Yes"
"1080",2005,"Male",NA,"Cocaine","Yes"
"1081",2005,"Male",NA,"Cocaine","Yes"
"1082",2005,"Male",NA,"Cocaine","Yes"
"1083",2005,"Female",NA,"Cocaine","Yes"
"1084",2005,"Female",NA,"Cocaine","Yes"
"1085",2005,"Female",NA,"Cocaine","Yes"
"1086",2005,"Female",NA,"Cocaine","Yes"
"1087",2005,"Male",NA,"Cocaine","Yes"
"1088",2005,"Male",NA,"Cocaine","Yes"
"1089",2005,"Male",NA,"Cocaine","Yes"
"1090",2005,"Female",NA,"Cocaine","Yes"
"1091",2005,"Female",NA,"Cocaine","Yes"
"1092",2005,"Male",NA,"Cocaine","Yes"
"1093",2005,"Male",NA,"Cocaine","Yes"
"1094",2005,"Male",NA,"Cocaine","Yes"
"1095",2005,"Male",NA,"Cocaine","Yes"
"1096",2005,"Male",NA,"Cocaine","Yes"
"1097",2005,"Male",NA,"Cocaine","Yes"
"1098",2005,"Female",NA,"Cocaine","Yes"
"1099",2005,"Male",NA,"Cocaine","Yes"
"1100",2005,"Male",NA,"Cocaine","Yes"
"1101",2005,"Male",NA,"Cocaine","Yes"
"1102",2005,"Male",NA,"Cocaine","Yes"
"1103",2005,"Female",NA,"Cocaine","Yes"
"1104",2005,"Female",NA,"Cocaine","Yes"
"1105",2005,"Male",NA,"Cocaine","Yes"
"1106",2005,"Male",NA,"Cocaine","Yes"
"1107",2005,"Male",NA,"Cocaine","Yes"
"1108",2005,"Female",NA,"Cocaine","Yes"
"1109",2005,"Female",NA,"Cocaine","Yes"
"1110",2005,"Female",NA,"Cocaine","Yes"
"1111",2005,"Female",NA,"Cocaine","Yes"
"1112",2005,"Male",NA,"Cocaine","Yes"
"1113",2005,"Male",NA,"Cocaine","Yes"
"1114",2005,"Male",NA,"Cocaine","Yes"
"1115",2005,"Male",NA,"Cocaine","Yes"
"1116",2005,"Male",NA,"Cocaine","Yes"
"1117",2005,"Male",NA,"Cocaine","Yes"
"1118",2005,"Male",NA,"Cocaine","Yes"
"1119",2005,"Female",NA,"Cocaine","Yes"
"1120",2005,"Male",NA,"Cocaine","Yes"
"1121",2005,"Male",NA,"Cocaine","Yes"
"1122",2005,"Male",NA,"Cocaine","Yes"
"1123",2005,"Male",NA,"Cocaine","Yes"
"1124",2005,"Male",NA,"Cocaine","Yes"
"1125",2005,"Male",NA,"Cocaine","Yes"
"1126",2005,"Male",NA,"Cocaine","Yes"
"1127",2005,"Female",NA,"Cocaine","Yes"
"1128",2005,"Male",NA,"Cocaine","Yes"
"1129",2005,"Male",NA,"Cocaine","Yes"
"1130",2005,"Male",NA,"Cocaine","Yes"
"1131",2005,"Female",NA,"Cocaine","Yes"
"1132",2005,"Female",NA,"Cocaine","Yes"
"1133",2005,"Female",NA,"Cocaine","Yes"
"1134",2005,"Male",NA,"Cocaine","Yes"
"1135",2005,"Male",NA,"Cocaine","Yes"
"1136",2005,"Female",NA,"Cocaine","Yes"
"1137",2005,"Male",NA,"Cocaine","Yes"
"1138",2005,"Male",NA,"Cocaine","Yes"
"1139",2005,"Male",NA,"Cocaine","Yes"
"1140",2005,"Male",NA,"Cocaine","Yes"
"1141",2005,"Male",NA,"Cocaine","Yes"
"1142",2005,"Female",NA,"Cocaine","Yes"
"1143",2005,"Female",NA,"Cocaine","Yes"
